,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-19-A6J4,-1.0,-0.9982876712328768,-0.9840182648401826,-0.25239234449760767,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,-0.002564102564102564,-0.9662027833001988,-0.9947089947089947,0.0,0.0,0.0,0.0,-1.0,-0.9953379953379954,0.0,0.0,0.0,0.0,-1.0,-1.0
TCGA-19-A6J5,-1.0,-1.0,0.0,-0.008373205741626795,0.0,-0.0026560424966799467,-0.15384615384615385,-0.31741140215716485,-0.3615257048092869,-0.375,0.0,0.0,0.0,0.0,0.0,-0.04470198675496689,-0.3238434163701068,0.0,-0.2770961145194274,0.0,0.0,-0.22277227722772278,0.0,-0.10251046025104603,0.0,0.0,-0.001763668430335097,0.0,-0.6731141199226306,-0.2348993288590604,-0.09251700680272108,0.0,-0.002331002331002331,0.0,-0.0016155088852988692,0.0,0.0,-0.01834862385321101,-0.0017152658662092624
TCGA-26-1438,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.48339973439575035,-0.28106508875739644,-0.551617873651772,-0.9983416252072969,0.0,0.0,-0.0029239766081871343,0.0,-1.0,-1.0,0.0,-0.009489916963226572,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006711409395973154,-0.06938775510204082,0.0,-0.44522144522144524,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-26-1439,-1.0,-0.9982876712328768,-1.0,-0.9988038277511961,0.0,-0.0026560424966799467,-1.0,-0.7134052388289677,-1.0,0.0,-0.04043126684636118,0.0,0.0,-1.0,-1.0,0.0,-0.0011862396204033216,-0.05116279069767442,-0.002044989775051125,-0.11864406779661017,0.0,-0.09900990099009901,0.0,-0.02301255230125523,0.0,-0.9980119284294234,-0.9805996472663139,-0.004629629629629629,0.0,0.0,0.0,-1.0,-0.9976689976689976,0.0,-0.004846526655896607,-0.9961538461538462,-1.0,-1.0,-0.9451114922813036
TCGA-26-1440,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,0.0,-0.9984591679506933,0.0,0.0,0.0,0.0,-0.0024154589371980675,0.0,0.0,0.0,0.0,-0.013953488372093023,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9562624254473161,-0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07339449541284404,-0.003430531732418525
TCGA-26-1442,0.0,-0.0017123287671232876,-0.6917808219178082,0.0,0.0,0.0,0.0,0.0,-0.003316749585406302,0.0,0.0,-0.9093567251461988,0.0,0.0,0.0,0.0,-0.2669039145907473,0.0,-0.0010224948875255625,0.0,0.0,0.0,-0.20556745182012848,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.8897485493230174,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.8165137614678899,0.0
TCGA-26-1443,-0.006134969325153374,-0.863013698630137,0.0,0.0,-0.003484320557491289,0.0,0.0,-0.0015408320493066256,0.0,0.0,0.0,0.0,0.0,-0.04285714285714286,0.0,0.0,-0.0011862396204033216,-0.0018604651162790699,0.0,0.0,0.0,0.0,-0.010706638115631691,-0.0020920502092050207,0.0,-0.009940357852882704,0.0,0.0,-0.0019342359767891683,0.0,0.0,0.0,-0.9976689976689976,0.0,0.0,-0.007692307692307693,0.0,-0.3302752293577982,-0.022298456260720412
TCGA-26-1799,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010232558139534883,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.005128205128205128,-0.003976143141153081,0.0,0.0,-0.07543520309477757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05963302752293578,-0.0017152658662092624
TCGA-26-5132,-1.0,-0.9965753424657534,0.0,-0.009569377990430622,-0.9825783972125436,-0.5219123505976095,-0.5532544378698225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,-1.0,-0.399581589958159,0.0,0.0,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.0017152658662092624
TCGA-26-5133,-1.0,-0.952054794520548,-1.0,-0.2619617224880383,0.0,0.0,-0.7751479289940828,-0.9214175654853621,0.0,0.0,-0.0026954177897574125,-1.0,-0.10507246376811594,-1.0,-0.9854368932038835,-0.6506622516556292,-0.02491103202846975,0.0,-0.3159509202453988,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,-0.004629629629629629,0.0,-0.9060402684563759,-1.0,0.0,0.0,0.0,-0.004846526655896607,0.0,0.0,-0.0045871559633027525,-0.0017152658662092624
TCGA-26-5134,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.0029585798816568047,-0.9984591679506933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018604651162790699,-0.019427402862985686,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,0.0,-0.001763668430335097,0.0,-0.0019342359767891683,0.0,0.0,0.0,-0.004662004662004662,0.0,-0.0032310177705977385,0.0,0.0,-0.13761467889908258,-0.0017152658662092624
TCGA-26-5135,-1.0,-0.9982876712328768,-0.00228310502283105,-0.0035885167464114833,0.0,-0.02390438247011952,0.0,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026976744186046512,-0.0010224948875255625,0.0,0.0,0.0,-0.03640256959314775,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.03868471953578337,0.0,-0.013605442176870748,0.0,-0.002331002331002331,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-26-5136,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,-1.0,-0.9960159362549801,-0.6686390532544378,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,-0.48058252427184467,-0.9917218543046358,-0.9988137603795967,-0.0009302325581395349,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9961538461538462,-0.8188405797101449,0.0,-0.16295025728987994
TCGA-26-5139,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009302325581395349,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013605442176870747,0.0,0.0,0.0,0.0,-0.3423076923076923,0.0,-0.7706422018348624,-0.024013722126929673
TCGA-26-6173,-0.4049079754601227,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,-0.9940828402366864,-0.773497688751926,0.0,0.0,0.0,0.0,0.0,0.0,-0.07281553398058252,0.0,0.0,-0.18232558139534882,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0019880715705765406,0.0,-0.027777777777777776,0.0,0.0,0.0,0.0,-0.48484848484848486,0.0,0.0,0.0,0.0,-0.0045871559633027525,0.0
TCGA-26-6174,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,-0.6998341625207297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24288107202680068,0.0,0.0,0.0,0.0,0.0,-0.8577981651376146,-0.0017152658662092624
TCGA-26-A7UX,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.5355029585798816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009302325581395349,-0.0010224948875255625,-0.005649717514124294,0.0,0.0,0.0,0.0,-0.005128205128205128,0.0,0.0,0.0,-0.007736943907156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06422018348623854,-0.003430531732418525
TCGA-27-1830,-1.0,-0.9982876712328768,-1.0,-0.9976076555023924,0.0,-0.0026560424966799467,-0.9940828402366864,0.0,-0.9983416252072969,0.0,-0.14824797843665768,0.0,0.0,-0.9857142857142858,-0.04854368932038835,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,-0.0049504950495049506,-1.0,0.0,0.0,0.0,-0.13051146384479717,-0.9953703703703703,-0.5802707930367504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05504587155963303,-0.0017152658662092624
TCGA-27-1831,-1.0,-0.7517123287671232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006711409395973154,0.0,0.0,-0.002331002331002331,0.0,0.0,-0.007692307692307693,0.0,-0.1651376146788991,-0.0017152658662092624
TCGA-27-1832,-1.0,-0.9982876712328768,-0.00228310502283105,-0.0023923444976076554,0.0,0.0,-0.4526627218934911,-1.0,-0.029850746268656716,-0.015625,-0.9973045822102425,0.0,0.0,0.0,-0.014563106796116505,0.0,-0.0011862396204033216,-0.0018604651162790699,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,-0.019230769230769232,-0.003976143141153081,0.0,0.0,-0.0038684719535783366,0.0,0.0,-1.0,-0.9976689976689976,-0.013157894736842105,0.0,0.0,0.0,-0.38990825688073394,-0.0137221269296741
TCGA-27-1833,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.10325581395348837,-0.0010224948875255625,0.0,0.0,-0.26732673267326734,0.0,0.0,-0.01282051282051282,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.585081585081585,0.0,0.0,0.0,0.0,-1.0,-0.025728987993138937
TCGA-27-1834,-1.0,-0.9982876712328768,-0.0045662100456621,-0.022727272727272728,0.0,-0.0013280212483399733,-0.9940828402366864,-0.9984591679506933,-0.9983416252072969,-0.08035714285714286,-0.0431266846361186,0.0,-0.06038647342995169,-1.0,-1.0,-1.0,-0.9691577698695136,0.0,-0.003067484662576687,0.0,0.0,0.0,-1.0,-0.008368200836820083,-0.005128205128205128,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.11467889908256881,-0.0017152658662092624
TCGA-27-1835,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,-0.02257636122177955,0.0,-0.5624036979969184,0.0,-0.5625,-0.0026954177897574125,-0.9824561403508771,-0.0012077294685990338,0.0,0.0,0.0,0.0,-0.0018604651162790699,-0.009202453987730062,0.0,0.0,0.0,-1.0,0.0,0.0,-0.017892644135188866,-0.014109347442680775,0.0,-0.0019342359767891683,-0.2214765100671141,-0.0326530612244898,-0.2613065326633166,-0.002331002331002331,0.0,0.0,-0.0038461538461538464,0.0,0.0,-0.0017152658662092624
TCGA-27-1836,-0.558282208588957,-0.964041095890411,0.0,0.0,-0.9930313588850174,-0.0026560424966799467,0.0,0.0,-0.001658374792703151,-0.12053571428571429,0.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,-0.008368200836820083,0.0,0.0,-0.07054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3577981651376147,0.0
TCGA-27-1837,-1.0,-0.9982876712328768,-0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037209302325581395,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9953703703703703,0.0,-0.006711409395973154,-0.02312925170068027,0.0,0.0,-0.003289473684210526,0.0,0.0,0.0,-0.16055045871559634,-0.0017152658662092624
TCGA-27-1838,0.0,-1.0,0.0,-0.0011961722488038277,0.0,-0.0026560424966799467,0.0,-0.01386748844375963,0.0,0.0,0.0,0.0,0.0,-0.7285714285714285,-0.9757281553398058,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,-0.0049504950495049506,-0.18843683083511778,0.0,-0.001282051282051282,0.0,-0.005291005291005291,-0.9953703703703703,-1.0,-0.040268456375838924,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,-0.0024154589371980675,0.0,0.0
TCGA-27-2518,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,-0.005312084993359893,0.0,-0.0015408320493066256,0.0,0.0,0.0,-0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,-0.02321083172147002,0.0,-0.031292517006802724,0.0,-0.08391608391608392,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-27-2519,-1.0,-0.9982876712328768,-0.0091324200913242,-0.0023923444976076554,0.0,-0.0013280212483399733,-0.9940828402366864,-0.9984591679506933,-0.9983416252072969,0.0,0.0,0.0,0.0,0.0,0.0,-0.4685430463576159,-0.99644128113879,0.0,-0.005112474437627812,0.0,0.0,0.0,-0.708779443254818,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.10634648370497427
TCGA-27-2521,-0.7423312883435583,-0.9948630136986302,-0.3059360730593607,-0.009569377990430622,0.0,-0.15670650730411687,-0.7455621301775148,0.0,-0.001658374792703151,-0.9977678571428571,-1.0,0.0,-0.0012077294685990338,0.0,-0.0048543689320388345,0.0,-0.7366548042704626,-0.7516279069767442,-0.002044989775051125,-0.7909604519774012,-0.002702702702702703,-1.0,-0.2826552462526767,-0.1297071129707113,-0.21025641025641026,-0.0019880715705765406,-0.14109347442680775,-0.0787037037037037,0.0,-1.0,-1.0,-0.06700167504187604,-0.009324009324009324,-0.3618421052631579,-0.0032310177705977385,-0.9961538461538462,-0.4251207729468599,-0.5321100917431193,-0.9982847341337907
TCGA-27-2523,-0.8098159509202454,-0.6643835616438356,0.0,0.0,-0.03484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005581395348837209,-0.04805725971370143,0.0,0.0,0.0,-0.6616702355460385,0.0,-0.001282051282051282,0.0,-0.14285714285714285,0.0,0.0,0.0,-0.006802721088435374,0.0,-0.002331002331002331,0.0,0.0,0.0,-0.09903381642512077,-0.6330275229357798,-0.0017152658662092624
TCGA-27-2524,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,-0.0013280212483399733,-0.39349112426035504,-0.0015408320493066256,-0.9983416252072969,-0.9955357142857143,-0.9973045822102425,-0.011695906432748537,-0.2113526570048309,0.0,0.0,0.0,-0.0011862396204033216,-0.14976744186046512,-0.19427402862985685,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-0.0019880715705765406,-0.003527336860670194,-0.004629629629629629,-0.0019342359767891683,0.0,0.0,-0.07705192629815745,-0.9067599067599068,0.0,-0.0032310177705977385,-0.9576923076923077,-0.5507246376811594,-0.463302752293578,-0.003430531732418525
TCGA-27-2526,-0.17177914110429449,-0.9982876712328768,0.0,0.0,0.0,-0.07569721115537849,0.0,0.0,-0.04145936981757877,-0.18080357142857142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,-0.013422818791946308,0.0,0.0,-0.5384615384615384,0.0,0.0,0.0,-0.03140096618357488,-1.0,-0.022298456260720412
TCGA-27-2527,-1.0,-0.9982876712328768,0.0,-0.004784688995215311,0.0,0.0,-0.0029585798816568047,-0.9984591679506933,0.0,0.0,0.0,0.0,-0.006038647342995169,0.0,-0.024271844660194174,0.0,0.0,-0.0018604651162790699,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,-0.03076923076923077,-0.0019880715705765406,-0.007054673721340388,0.0,-0.015473887814313346,0.0,0.0,0.0,-0.009324009324009324,0.0,0.0,0.0,0.0,-0.01834862385321101,-0.008576329331046312
TCGA-27-2528,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037209302325581397,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14462081128747795,0.0,0.0,-0.006711409395973154,0.0,0.0,0.0,0.0,-0.006462035541195477,0.0,0.0,-0.10550458715596331,-0.32246998284734135
TCGA-28-1746,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,-0.09163346613545817,-0.9112426035502958,0.0,-0.9983416252072969,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,-0.009933774834437087,-0.7378410438908659,0.0,-0.002044989775051125,-0.005649717514124294,0.0,0.0,-0.3576017130620985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-28-1747,-1.0,-0.9982876712328768,0.0,0.0,-0.10801393728222997,-0.01859229747675963,0.0,0.0,-0.013266998341625208,0.0,-0.2587601078167116,0.0,0.0,0.0,0.0,0.0,0.0,-0.005581395348837209,-0.002044989775051125,0.0,0.0,-0.04455445544554455,0.0,0.0,-0.03076923076923077,0.0,0.0,0.0,0.0,0.0,-0.0013605442176870747,0.0,-0.37995337995337997,-0.023026315789473683,0.0,0.0,-0.05555555555555555,-0.10091743119266056,-0.0017152658662092624
TCGA-28-1749,-1.0,-1.0,0.0,-0.0011961722488038277,0.0,-0.0013280212483399733,-0.029585798816568046,-0.07704160246533127,0.0,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010582010582010581,0.0,-0.08317214700193423,0.0,-0.024489795918367346,0.0,-0.04195804195804196,0.0,0.0,0.0,0.0,-0.14220183486238533,-0.0017152658662092624
TCGA-28-1750,-1.0,-0.9948630136986302,0.0,-0.0035885167464114833,-0.017421602787456445,-0.0013280212483399733,-0.9319526627218935,-0.9969183359013868,-0.9983416252072969,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,-1.0,-1.0,0.0,-0.0011862396204033216,-0.16093023255813954,-0.0081799591002045,-1.0,-0.9972972972972973,0.0,0.0,0.0,-0.07692307692307693,-0.0019880715705765406,-0.003527336860670194,-0.004629629629629629,0.0,0.0,0.0,-1.0,-0.9976689976689976,0.0,-0.0032310177705977385,-1.0,-1.0,-1.0,-0.024013722126929673
TCGA-28-1751,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,-0.0929951690821256,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037037037037037035,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01932367149758454,-0.944954128440367,-0.0017152658662092624
TCGA-28-1752,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.7041420118343196,-0.009244992295839754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1144186046511628,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5705765407554672,-0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003430531732418525
TCGA-28-1753,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,-0.08035714285714286,0.0,0.0,-0.0012077294685990338,0.0,-0.11650485436893204,0.0,0.0,0.0,-0.0010224948875255625,-0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1351981351981352,-0.003289473684210526,0.0,0.0,0.0,-0.3761467889908257,-0.0137221269296741
TCGA-28-1755,0.0,-0.9315068493150684,-0.0045662100456621,-0.08971291866028708,0.0,0.0,0.0,0.0,0.0,-0.015625,-0.9973045822102425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8187919463087249,-0.0013605442176870747,0.0,-0.011655011655011656,0.0,-0.0016155088852988692,0.0,0.0,-0.01834862385321101,0.0
TCGA-28-1756,0.0,-0.0017123287671232876,-0.8949771689497716,-0.0011961722488038277,-0.006968641114982578,-0.04249667994687915,-0.023668639053254437,-0.9984591679506933,-0.9983416252072969,-0.002232142857142857,0.0,-0.6637426900584795,0.0,0.0,-0.0048543689320388345,0.0,0.0,-0.07906976744186046,-0.0010224948875255625,0.0,0.0,-0.009900990099009901,-0.3640256959314775,-0.3912133891213389,0.0,-0.5805168986083499,0.0,0.0,-0.13926499032882012,-0.006711409395973154,-0.33741496598639453,0.0,-0.002331002331002331,-0.003289473684210526,-0.011308562197092083,0.0,-0.004830917874396135,-1.0,-0.022298456260720412
TCGA-28-1757,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,-0.02155887230514096,0.0,0.0,0.0,0.0,0.0,-0.0048543689320388345,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,-0.0049504950495049506,0.0,0.0,0.0,0.0,-0.4514991181657848,0.0,-0.03868471953578337,0.0,-0.0013605442176870747,-0.03685092127303183,0.0,0.0,0.0,-0.4115384615384615,0.0,-0.9036697247706422,-0.17152658662092624
TCGA-28-2501,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.5414201183431953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13116279069767442,-0.16973415132924335,0.0,0.0,0.0,0.0,0.0,-0.016666666666666666,0.0,0.0,0.0,0.0,-0.20134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.024013722126929673
TCGA-28-2502,-1.0,-0.9982876712328768,-0.3150684931506849,-0.46411483253588515,0.0,0.0,-0.9940828402366864,0.0,-0.003316749585406302,-0.002232142857142857,0.0,0.0,-0.04106280193236715,0.0,0.0,0.0,0.0,-0.38232558139534883,-0.147239263803681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,0.0,-0.0738255033557047,-0.006802721088435374,0.0,0.0,-0.003289473684210526,0.0,-0.9961538461538462,-1.0,-1.0,-0.029159519725557463
TCGA-28-2506,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.0029585798816568047,-1.0,0.0,0.0,0.0,0.0,-0.0893719806763285,0.0,0.0,0.0,-0.0011862396204033216,-0.005581395348837209,-0.00408997955010225,0.0,0.0,0.0,-1.0,-0.0020920502092050207,-0.005128205128205128,-0.0019880715705765406,0.0,0.0,0.0,0.0,-0.010884353741496598,-0.9882747068676717,-0.9976689976689976,0.0,-0.0016155088852988692,-0.0038461538461538464,0.0,-1.0,-0.9982847341337907
TCGA-28-2509,-1.0,-0.9982876712328768,-1.0,-0.9976076555023924,0.0,-0.0013280212483399733,-0.9940828402366864,-1.0,-0.001658374792703151,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.002044989775051125,0.0,0.0,0.0,-0.9892933618843683,-1.0,-0.9987179487179487,-0.0019880715705765406,-0.001763668430335097,-0.30092592592592593,0.0,0.0,0.0,-1.0,-0.9976689976689976,0.0,0.0,-0.9961538461538462,-1.0,0.0,-0.0017152658662092624
TCGA-28-2510,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.6070878274268104,-0.12935323383084577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1172093023255814,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009174311926605505,-0.0017152658662092624
TCGA-28-2513,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.1510015408320493,-0.3383084577114428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4461538461538462,0.0,-1.0,-0.06174957118353345
TCGA-28-2514,-1.0,-1.0,0.0,-0.0011961722488038277,-0.9059233449477352,0.0,-0.005917159763313609,-0.987673343605547,-0.2155887230514096,-0.002232142857142857,0.0,-0.15204678362573099,-0.10024154589371981,-1.0,-1.0,0.0,-0.2586002372479241,-0.09767441860465116,-0.002044989775051125,-0.005649717514124294,-0.002702702702702703,-1.0,0.0,-0.09414225941422594,-0.001282051282051282,-0.0019880715705765406,-0.003527336860670194,-1.0,-1.0,0.0,0.0,-1.0,-0.9976689976689976,-0.003289473684210526,-0.004846526655896607,-0.9961538461538462,-1.0,-0.24311926605504589,-0.0017152658662092624
TCGA-28-5204,-1.0,-0.9606164383561644,0.0,-0.0011961722488038277,-0.5714285714285714,-0.0026560424966799467,-0.005917159763313609,-0.01848998459167951,-0.001658374792703151,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,-0.4142857142857143,0.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.2777777777777778,0.0,0.0,0.0,0.0,-0.965034965034965,0.0,-0.0032310177705977385,-0.8884615384615384,-0.10869565217391304,-0.6146788990825688,-0.313893653516295
TCGA-28-5207,-0.9754601226993865,-0.9982876712328768,0.0,-0.33373205741626794,0.0,0.0,-0.023668639053254437,-1.0,-0.014925373134328358,0.0,-0.15902964959568733,0.0,0.0,-1.0,-1.0,-0.8609271523178808,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,-0.9571734475374732,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-0.7350096711798839,0.0,0.0,0.0,-0.7738927738927739,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-28-5208,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08186046511627906,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,-1.0,-0.024013722126929673
TCGA-28-5209,-1.0,-0.9948630136986302,0.0,-0.0011961722488038277,0.0,0.0,-0.0029585798816568047,-0.0015408320493066256,0.0,0.0,0.0,0.0,-0.10507246376811594,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.007952286282306162,0.0,0.0,-0.0019342359767891683,0.0,0.0,0.0,-0.9883449883449883,0.0,0.0,0.0,0.0,-1.0,-0.024013722126929673
